1.3174100548013234	在五旬節，彼得向驚訝的群衆指出，他們其實正目擊預言的應驗：“這正是先知約珥所説的。	Ils sont entièrement dévoués à sa cause et sont devenus ses messagers auprès des hommes.
1.2812500200922723	在當前的假設之下，估計的參數向量是精確分佈的。	Il n'y a pas lieu, cependant, de rejeter le témoignage unanime des Anciens.
1.264852663152656	       俄罗斯还需要一个全国安全战略以补充其政治和经济复苏。	La Russie a aussi besoin d'une stratégie de sécurité nationale pour compléter son renouveau politique et économique.
1.2566914676954841	阿拉伯世界在过去曾经扮演过这一有益角色，也可以再次扮演这一角色。	Le monde arabe a joué ce rôle bénéfique dans le passé et est capable de le jouer à nouveau.
1.255039838774765	我们的研究发现了对15个对促进社会包容十分重要的领域。	Notre recherche a identifié 15 domaines qui sont importants pour promouvoir l'inclusion sociale.
1.2543863046087305	欧洲政治和社会模式的“软实力”是众所周知的。	Le “soft power” du modèle politique et social européen est bien connu.
1.2543645127037544	在50多年以后，欧洲作为一个价值观共同体的必要性仍然一如既往。	Après plus de cinquante ans, l'Europe comme communauté de valeurs est toujours aussi nécessaire.
1.248507712355988	   这种形式的保险已经以失业信贷保险的形式小规模地存在了。	Ce genre d’assurance existe déjà à petite échelle sous la forme d’assurance-chômage crédit.
1.2436543278517997	中国中央银行行长最近也强调了这个基本观点。	Le gouverneur de la Banque centrale chinoise a récemment souligné ce point fondamental.
1.2424507145703592	按照本周签署的这项协议，该公司将继续保留这样的控制权。	Selon l’accord mis en place cette semaine, elle gardera ce contrôle.
1.2396610101323688	为了实现这一目标，我们必须重新定义什么才是胜任的商业领袖。	Pour ce faire, nous devons redéfinir ce qu’est un chef d’entreprise compétent.
1.238215162038701	在世贸组织协定中为发展中国家创造“政策空间”。	Créer un « espace politique » pour les pays en développement, dans les accords de l’OMC.
1.2375671100187418	事实上，动物研究在几乎每一项重大的医学进步中都扮演了一个重要的角色。	En fait, les études menées sur les animaux ont joué un rôle fondamental dans presque tout progrès médical important.
1.2355320631192608	第二次世界大战结束时，全世界只有五座边境墙。	A la fin de la Seconde guerre mondiale, il n’y avait que cinq murs frontaliers dans le monde.
1.2342741806646806	全世界机关机构一直在努力让金融系统变得更安全。	Les organismes de régulation du monde entier ont travaillé dur pour rendre le système financier plus sûr.
1.2326286542328875	这一努力要想成功，国际社会必须全面、迅速地与巴勒斯坦权力机构进行合作。	En cas de succès, la communauté internationale doit coopérer rapidement et pleinement avec l'Autorité palestinienne.
1.232131506224967	美国的政治系统从来就不是为统治世界设计的。	Le système politique américain n’a jamais été conçu pour diriger le monde.
1.2294289554494198	特别是，它们的技术功能必须与政治角色明确区分。	En particulier, leurs fonctions techniques doivent être bien différenciées de leurs rôles politiques.
1.2253669031497552	对于发展中国家和新兴市场而言尤其如此。	Ceci se vérifie particulièrement pour les pays en voie de développement et les marchés émergents.
1.225043505155199	在这些国家，环境直接与人类发展-及贫困相连。	Dans ces nations, l'environnement est directement lié au développement humain et à la pauvreté.
1.2248946463666226	西方价值观可能受到攻击，但对西方的商品却抱着欢迎的态度。	Les valeurs occidentales peuvent faire l'objet d'attaques, mais les marchandises occidentales sont les bienvenues.
1.2248843009202466	当采取这些政策时，往往会招来批评。	Lorsqu’elles sont adoptées, ces politiques font souvent l’objet de critiques.
1.2244717974146657	发展中各国需要增加财政支持，来保护那些最贫穷和最容易受到伤害的人。	Les nations en développement auront besoin d’une aide financière pour protéger les plus pauvres et les plus vulnérables.
1.2242045686001837	大多数工人的有效工作时间大概有接近39小时。	La véritable semaine de travail pour la plupart des employés s’approche sans doute davantage des 39 heures.
1.2235453953286393	2001年9月11日发生恐怖袭击后，布什总统开始推行单边外交政策。	Après les attaques terroristes du 11 septembre 2001, le président Bush s'est lancé dans une politique étrangère unilatérale.
1.2229458895365193	日本的政治领导层需要建立在竞争性，但却稳定的政治架构之上。	Le leadership politique du Japon doit être fondé sur une structure politique compétitive, mais stable.
1.220732796997047	首先，中央或联邦政府应该保留相当大的财政权力。	Tout d'abord, le gouvernement central ou fédéral doit conserver suffisamment de pouvoir fiscal.
1.2203720460382124	选举不会是完全自由的，但政府也不能完全操纵它。	Les élections ne seront pas totalement libres, mais le gouvernement ne pourra pas les manipuler complètement.
1.220366856668268	所有国家都必须认真对待核恐怖主义威胁。	Il est indispensable que tous les États considèrent avec le plus grand sérieux la menace que représente le terrorisme nucléaire.
1.2201641984551213	独立的货币政策要求灵活的汇率，而非重新估价。	Les politiques monétaires indépendantes ont besoin d’un taux de change flexible, non pas d’une réévaluation.
1.2141039916558607	毕竟，全球金融危机大大伤害了评级机构的整体信誉。	Après tout, la crise financière mondiale a gravement endommagé la crédibilité des agences de notation dans leur ensemble.
1.213842690739994	无论是哪种情况，伊朗的活动都让世界面临艰难的选择。	Quoiqu’il en soit, les activités nucléaires de l’Iran placent le monde devant des choix difficiles.
1.2138116220947215	但就在一个月之后，欧洲中央银行最终介入以缓解恐慌。	Or, un mois plus tard, la Banque centrale européenne était finalement intervenue pour réprimer la panique.
1.2118302378651682	而新兴和发展中国家应该支持内部增长源。	Quant aux économies émergentes et en développement, elles devraient soutenir les sources intérieures de croissance.
1.2092269639380258	新政府应尽快设计出对付恐怖主义的政策。	Le nouveau gouvernement doit rapidement définir une politique pour contrer le terrorisme.
1.2090841789792706	美国最关心网络安全和保护知识产权和基础设施。	Les États-Unis sont les plus préoccupés de cyber sécurité et la protection de la propriété intellectuelle et des infrastructures.
1.2082458181397426	投票承认巴勒斯坦国地位就是投票支持和平。	Un vote pour la reconnaissance d’un État palestinien est un vote pour la paix.
1.2080329483579166	建立平民社会、经济发展和向全世界开放也同等重要。	Le développement de sociétés civiles, la croissance économique et l’ouverture sur le monde sont tout aussi importants.
1.2072814422213973	需要制订稳定的宏观经济政策，同时要避免固定的汇率。	Des politiques macroéconomiques stables doivent également être en place, tout en évitant des taux de change fixes.
1.2068130272400663	与此同时，经济表现在很大程度上取决于经济政策。	Dans le même temps, la performance économique dépend, dans une mesure considérable, de la politique économique.
1.206346229221221	年龄的因素，而不是社会阶层将决定着6月的选举结果。	C’est l’âge, et non la classe sociale, qui fera le résultat des élections de juin.
1.2056849260976217	联合国大会和联合国人权委员会也发出了同样的呼吁。	L'Assemblée générale de l'ONU et la Commission des droits de l'homme ont fait de même.
1.2053368099270692	这也意味着为发展中国家的环境保护提供更多的资源。	Cela implique également d'apporter plus de ressources aux pays en développement pour la préservation de l'environnement.
1.204717272264631	他的努力算不上有多成功，但确实设法避免了最坏结果。	Ses efforts n’ont pas totalement été couronnés de succès, mais il est parvenu à éviter le pire.
1.2032129850924855	塔利班对抗的不是西方文化，而是传统的阿富汗文化。	Les talibans ne combattaient pas la culture occidentale, mais la culture afghane traditionnelle.
1.2031268788525622	公共管理急需现代化，公共资源必须得到更有效率的使用。	L’administration publique nécessite une modernisation urgente, les ressources publiques devant par ailleurs être utilisées plus efficacement.
1.2028947741595686	2001年9月11日的恐怖袭击迫使我们做出强烈的反应。	Les attaques terroristes du 11 septembre 2001 appelaient une réponse vigoureuse.
1.2028246683373922	对内而言，欧洲必须坚持作为一个开放的社会和开放的经济体。	A l’intérieur, l’Europe devrait rester une société et une économie ouvertes.
1.2027127472477648	私人企业也可以从理解iCrowd政治中获益。	Les entreprises privées peuvent aussi tirer parti d'une bonne compréhension des mesures politiques sur iCrowd.
1.200805861182967	这样国家主权的损失可以通过民主政治的“国际化”来加以弥补。	La perte de souveraineté nationale est alors compensée par ‘l’internationalisation’ des politiques démocratiques.
1.200762507423638	国家在现代社会中扮演着核心角色，理应如此。	L'Etat joue un rôle central dans la société moderne, et à juste titre.
1.200602182385363	为了让游戏无限期地进行下去，你必须保持其他玩家的信任。	Pour que le jeu puisse continuer indéfiniment, il faut entretenir la confiance des autres joueurs.
1.1998989184651774	他们努力把媒体的注意力集中到美国帮助巴基斯坦人民的承诺之上。	Elle a contribué à concentrer l’attention des médias sur l’engagement de l’Amérique à aider le peuple pakistanais.
1.1995356668888904	基础设施、教育和技术方面的投资有助于推动长期增长。	Les investissements dans les infrastructures, l'éducation, et la technologie contribuent à la croissance à long terme.
1.1994955999459183	从更广义的角度讲，非洲国家需要规范自己的政治和经济秩序。	Plus généralement, les pays africains doivent mettre de l’ordre dans leurs systèmes politiques et économiques.
1.1990327824764664	在经过了9天焦躁不安的跋涉之后，（途中有些城镇欢迎他們到來，有些城镇拒绝），他们终于来到荷兰城市阿纳姆。	Tabari fait remonter Ismaël, en passant par Abraham et Noé, à Adam.
1.1988411714103497	很多领导然在职业生涯中会改变他们的目标和风格。	De nombreux dirigeants changent d'objectifs et de style au cours de leur carrière.
