1.2413585621515986	Was der Mensch sei, so Dilthey, dies sagt ihm nur die Geschichte.	“人依偎在它之上”这件事只能开启（sichereignen）。
1.2395440655140704	Obwohl diese Richtlinien auf lokaler Ebene umgesetzt werden müssen, sollten sie von europäischen Institutionen initiiert und unterstützt werden.	尽管这些政策必须在地方层面实施，但必须由欧洲机构来加以促进和支持。
1.237383642916607	Wir müssen versuchen, Hunde auf ihre Art zu verstehen und ihnen helfen, uns zu verstehen.	我们必须理解狗狗自己的想法，并帮助它们理解我们自己。
1.2343708294469429	Der Verfassungsentwurf bietet akzeptable Antworten auf zahlreiche Fragen der Regierungsführung.	《宪法》草案为许多欧盟治理方面的问题提供了可接受的答案。
1.2303745813164164	Alter, nicht soziale Schicht, wird das Wahlergebnis im Juni bestimmen.	年龄的因素，而不是社会阶层将决定着6月的选举结果。
1.2282047697094538	Außerdem ist in Russland eine nationale Sicherheitsstrategie vonnöten, um die politische und wirtschaftliche Erneuerung zu vervollständigen.	       俄罗斯还需要一个全国安全战略以补充其政治和经济复苏。
1.2266134838330487	Tatsächlich weisen die Bemühungen der Regierungen und internationalen Organisationen nachhaltigeren Lösungen den Weg.	事实上，各国政府和国际组织试图寻找更持久的解决办法。
1.2249150921461385	Überdies bedeutet es, den Entwicklungsländern mehr Ressourcen für den Umweltschutz zur Verfügung zu stellen.	这也意味着为发展中国家的环境保护提供更多的资源。
1.2248242297184557	Zuerst muss Deutschland eine noch größere Rolle bei der Führung und Koordination der Eurozonen-Politik spielen.	首先，德国应该在指挥和协调欧元区政策反应方面其到更大的作用。
1.2214237207947591	Der erste ist kulturell: die Identität des schottischen Volkes zu schützen und stärken.	第一是文化：保护和强化苏格兰民族身份。
1.2211542201883567	Das Justizsystem und andere wichtige staatliche Institutionen in die Knie zu zwingen, ist das Hauptziel der Drogenkartelle.	迫使司法体系和其他关键国家机构屈服是毒品卡特尔的主要目标。
1.2210473961963715	Es ist an der Zeit, dass Regierungen und internationale Organisationen den Angriff auf MH17 als vermutliches Kriegsverbrechen bezeichnen.	政府和国际组织是时候将MH17遇袭事件定性为潜在的战争罪行。
1.2159369989356563	Es gibt Andeutungen, dass er in diesem Jahr noch andere lateinamerikanische Länder besuchen wird, darunter sein Heimatland Argentinien.	有消息称他将在今年访问其他拉丁美洲国家，包括故乡阿根廷。
1.2151847259584772	Auf diese Art könnte der Islam wirklich eine Quelle der Inspiration für die europäische Wertegemeinschaft werden.	如果这样，伊斯兰就可能真正成为欧洲社会价值观重要的灵感源泉。
1.2142105822729292	Zwangsarbeit, Kinderarbeit und Diskriminierung am Arbeitsplatz müssen beseitigt werden.	必须清除强制劳工、童工以及工作场所中的歧视。
1.2132650070933422	Die Taliban bekämpften nicht die westliche Kultur, sondern traditionelle afghanische Kultur.	塔利班对抗的不是西方文化，而是传统的阿富汗文化。
1.2120254603389973	Zudem können Regierungen und Regulierungsbehörden konkrete Maßnahmen ergreifen, um Investitionen des privaten Sektors in sauberere Energieformen zu fördern.	此外，政府和监管者可以采取务实举措刺激私人部门投资于更加清洁的能源形式。
1.2085265774412077	Er verlor den Prozess, aber John Adams schrieb später: „Die amerikanische Unabhängigkeit wurde dort und zu dieser Zeit geboren.“	他輸掉了這個案子，然而約翰·亞當斯之後寫道：「美國獨立就是在那個時候出生的。
