1.3174100548013234	Ils sont entièrement dévoués à sa cause et sont devenus ses messagers auprès des hommes.	在五旬節，彼得向驚訝的群衆指出，他們其實正目擊預言的應驗：“這正是先知約珥所説的。
1.2812500200922723	Il n'y a pas lieu, cependant, de rejeter le témoignage unanime des Anciens.	在當前的假設之下，估計的參數向量是精確分佈的。
1.264852663152656	La Russie a aussi besoin d'une stratégie de sécurité nationale pour compléter son renouveau politique et économique.	       俄罗斯还需要一个全国安全战略以补充其政治和经济复苏。
1.2566914676954841	Le monde arabe a joué ce rôle bénéfique dans le passé et est capable de le jouer à nouveau.	阿拉伯世界在过去曾经扮演过这一有益角色，也可以再次扮演这一角色。
1.255039838774765	Notre recherche a identifié 15 domaines qui sont importants pour promouvoir l'inclusion sociale.	我们的研究发现了对15个对促进社会包容十分重要的领域。
1.2543863046087305	Le “soft power” du modèle politique et social européen est bien connu.	欧洲政治和社会模式的“软实力”是众所周知的。
1.2543645127037544	Après plus de cinquante ans, l'Europe comme communauté de valeurs est toujours aussi nécessaire.	在50多年以后，欧洲作为一个价值观共同体的必要性仍然一如既往。
1.248507712355988	Ce genre d’assurance existe déjà à petite échelle sous la forme d’assurance-chômage crédit.	   这种形式的保险已经以失业信贷保险的形式小规模地存在了。
1.2436543278517997	Le gouverneur de la Banque centrale chinoise a récemment souligné ce point fondamental.	中国中央银行行长最近也强调了这个基本观点。
1.2424507145703592	Selon l’accord mis en place cette semaine, elle gardera ce contrôle.	按照本周签署的这项协议，该公司将继续保留这样的控制权。
1.2396610101323688	Pour ce faire, nous devons redéfinir ce qu’est un chef d’entreprise compétent.	为了实现这一目标，我们必须重新定义什么才是胜任的商业领袖。
1.238215162038701	Créer un « espace politique » pour les pays en développement, dans les accords de l’OMC.	在世贸组织协定中为发展中国家创造“政策空间”。
1.2375671100187418	En fait, les études menées sur les animaux ont joué un rôle fondamental dans presque tout progrès médical important.	事实上，动物研究在几乎每一项重大的医学进步中都扮演了一个重要的角色。
1.2355320631192608	A la fin de la Seconde guerre mondiale, il n’y avait que cinq murs frontaliers dans le monde.	第二次世界大战结束时，全世界只有五座边境墙。
1.2342741806646806	Les organismes de régulation du monde entier ont travaillé dur pour rendre le système financier plus sûr.	全世界机关机构一直在努力让金融系统变得更安全。
1.2326286542328875	En cas de succès, la communauté internationale doit coopérer rapidement et pleinement avec l'Autorité palestinienne.	这一努力要想成功，国际社会必须全面、迅速地与巴勒斯坦权力机构进行合作。
1.232131506224967	Le système politique américain n’a jamais été conçu pour diriger le monde.	美国的政治系统从来就不是为统治世界设计的。
1.2294289554494198	En particulier, leurs fonctions techniques doivent être bien différenciées de leurs rôles politiques.	特别是，它们的技术功能必须与政治角色明确区分。
1.2253669031497552	Ceci se vérifie particulièrement pour les pays en voie de développement et les marchés émergents.	对于发展中国家和新兴市场而言尤其如此。
1.225043505155199	Dans ces nations, l'environnement est directement lié au développement humain et à la pauvreté.	在这些国家，环境直接与人类发展-及贫困相连。
1.2248946463666226	Les valeurs occidentales peuvent faire l'objet d'attaques, mais les marchandises occidentales sont les bienvenues.	西方价值观可能受到攻击，但对西方的商品却抱着欢迎的态度。
